,序號,會員代號,投注金額（元）,本店所屬起算日,保障本店所屬到期日,活動代碼
5490,55,義09555,0,2020/08/01,2021/02/01,
5491,56,維15181,0,2020/08/01,2021/02/01,
5492,57,寶78036,0,2020/08/01,2021/02/01,
5493,58,能38777,0,2020/08/01,2021/02/01,
5494,59,煌86943,0,2020/08/01,2021/02/01,
5495,60,揚40231,0,2020/08/01,2021/02/01,
5496,61,穗47660,0,2020/08/01,2021/02/01, 
5497,62,鈊18953,0,2020/08/01,2021/02/01, 
5498,63,甄05632,0,2020/09/02,2021/03/02, 
5499,64,賓11339,0,2020/10/28,2021/04/28, 
5500,65,宇34087,0,2021/12/11,2022/06/11,
5501,66,貿51262,0,2022/08/16,2023/02/16,
5502,67,峰06741,0,2022/08/15,2023/02/15,
5503,68,智65975,0,2022/11/26,2023/05/26, 
5504,69,珊20911,0,2023/02/26,2023/08/26,
5505,1,儒49238,"1,600",2023/03/24,2023/09/24,
5506,2,君33056,0,2023/05/13,2023/11/13,
5507,3,萱60011,0,2023/09/13,2024/03/13,
5508,4,柔75061,0,2023/09/14,2024/03/14,
5509,5,薏46697,0,2019/05/01,2019/11/01, 
5510,6,男02968,0,2019/06/10,2019/12/10, 
5511,7,文71585,0,2019/06/14,2019/12/14, 
5512,8,錦16765,0,2019/07/23,2020/01/23, 
5513,9,呂17617,0,2019/09/14,2020/03/14, 
5514,10,婷51127,0,2019/10/11,2020/04/11, 
5515,11,真30556,0,2020/07/22,2021/01/22, 
5516,12,青24959,0,2020/08/01,2021/02/01,
5517,13,達11899,0,2020/08/01,2021/02/01,
5518,14,欽49003,0,2020/08/01,2021/02/01, 
5519,15,緯34316,0,2020/08/01,2021/02/01,
5520,16,玉73273,0,2020/08/01,2021/02/01,
5521,17,華34950,0,2020/08/01,2021/02/01,
5522,18,銘28652,0,2020/08/01,2021/02/01,
5523,19,婷56060,0,2020/08/01,2021/02/01,
5524,20,嫥73503,0,2020/08/01,2021/02/01,
5525,21,杰99452,0,2020/08/01,2021/02/01,
5526,22,年95733,0,2020/08/01,2021/02/01,
5527,23,廷43617,0,2020/08/01,2021/02/01,
5528,24,充37912,0,2020/08/01,2021/02/01,
5529,25,璇52475,0,2020/08/01,2021/02/01,
5530,26,宏46555,0,2020/08/01,2021/02/01,
5531,27,皓24821,0,2020/08/01,2021/02/01,
5532,28,慧97419,0,2020/08/01,2021/02/01,
5533,29,衡39683,0,2020/08/01,2021/02/01,
5534,30,勳09125,0,2020/08/01,2021/02/01,
5535,31,宏79020,0,2020/08/01,2021/02/01,
5536,32,佑46879,0,2020/08/01,2021/02/01,
5537,33,毅95355,0,2020/08/01,2021/02/01,
5538,34,如66533,0,2020/08/01,2021/02/01,
5539,35,甫66368,0,2020/08/01,2021/02/01,
5540,36,元34802,0,2020/08/01,2021/02/01,
5541,37,琳00825,0,2020/08/01,2021/02/01,
5542,38,鳴04312,0,2020/08/01,2021/02/01,
5543,39,傑32830,0,2020/08/01,2021/02/01,
5544,40,展90738,0,2020/08/01,2021/02/01,
5545,41,衛57709,0,2020/08/01,2021/02/01,
5546,42,善99782,0,2020/08/01,2021/02/01,
5547,43,遠15729,0,2020/08/01,2021/02/01,
5548,44,涵33051,0,2020/08/01,2021/02/01,
5549,45,文33113,0,2020/08/01,2021/02/01,
5550,46,賜50437,0,2020/08/01,2021/02/01,
5551,47,麟75090,0,2020/08/01,2021/02/01,
5552,48,滿98231,0,2020/08/01,2021/02/01,
5553,49,綸57482,0,2020/08/01,2021/02/01,
5554,50,諺43999,0,2020/08/01,2021/02/01,
5555,51,銘91789,0,2020/08/01,2021/02/01,
5556,52,享42721,0,2020/08/01,2021/02/01,
5557,53,仁06886,0,2020/08/01,2021/02/01,
5558,54,志73958,0,2020/08/01,2021/02/01,
5559,55,義09555,0,2020/08/01,2021/02/01,
5560,56,維15181,0,2020/08/01,2021/02/01,
5561,57,寶78036,0,2020/08/01,2021/02/01,
5562,58,能38777,0,2020/08/01,2021/02/01,
5563,59,煌86943,0,2020/08/01,2021/02/01,
5564,60,揚40231,0,2020/08/01,2021/02/01,
5565,61,穗47660,0,2020/08/01,2021/02/01, 
5566,62,鈊18953,0,2020/08/01,2021/02/01, 
5567,63,甄05632,0,2020/09/02,2021/03/02, 
5568,64,賓11339,0,2020/10/28,2021/04/28, 
5569,65,宇34087,0,2021/12/11,2022/06/11,
5570,66,貿51262,0,2022/08/16,2023/02/16,
5571,67,峰06741,0,2022/08/15,2023/02/15,
5572,68,智65975,0,2022/11/26,2023/05/26, 
5573,69,珊20911,0,2023/02/26,2023/08/26,
5574,1,儒49238,"1,200",2023/03/24,2023/09/24,
5575,2,君33056,0,2023/05/13,2023/11/13,
5576,3,萱60011,0,2023/09/13,2024/03/13,
5577,4,柔75061,0,2023/09/14,2024/03/14,
5578,5,薏46697,0,2019/05/01,2019/11/01, 
5579,6,男02968,0,2019/06/10,2019/12/10, 
5580,7,文71585,0,2019/06/14,2019/12/14, 
5581,8,錦16765,0,2019/07/23,2020/01/23, 
5582,9,呂17617,0,2019/09/14,2020/03/14, 
5583,10,婷51127,0,2019/10/11,2020/04/11, 
5584,11,真30556,0,2020/07/22,2021/01/22, 
5585,12,青24959,0,2020/08/01,2021/02/01,
5586,13,達11899,0,2020/08/01,2021/02/01,
5587,14,欽49003,0,2020/08/01,2021/02/01, 
5588,15,緯34316,0,2020/08/01,2021/02/01,
5589,16,玉73273,0,2020/08/01,2021/02/01,
5590,17,華34950,0,2020/08/01,2021/02/01,
5591,18,銘28652,0,2020/08/01,2021/02/01,
5592,19,婷56060,0,2020/08/01,2021/02/01,
5593,20,嫥73503,0,2020/08/01,2021/02/01,
5594,21,杰99452,0,2020/08/01,2021/02/01,
5595,22,年95733,0,2020/08/01,2021/02/01,
5596,23,廷43617,0,2020/08/01,2021/02/01,
5597,24,充37912,0,2020/08/01,2021/02/01,
5598,25,璇52475,0,2020/08/01,2021/02/01,
5599,26,宏46555,0,2020/08/01,2021/02/01,
5600,27,皓24821,0,2020/08/01,2021/02/01,
5601,28,慧97419,0,2020/08/01,2021/02/01,
5602,29,衡39683,0,2020/08/01,2021/02/01,
5603,30,勳09125,0,2020/08/01,2021/02/01,
5604,31,宏79020,0,2020/08/01,2021/02/01,
5605,32,佑46879,0,2020/08/01,2021/02/01,
5606,33,毅95355,0,2020/08/01,2021/02/01,
5607,34,如66533,0,2020/08/01,2021/02/01,
5608,35,甫66368,0,2020/08/01,2021/02/01,
5609,36,元34802,0,2020/08/01,2021/02/01,
5610,37,琳00825,0,2020/08/01,2021/02/01,
5611,38,鳴04312,0,2020/08/01,2021/02/01,
5612,39,傑32830,0,2020/08/01,2021/02/01,
5613,40,展90738,0,2020/08/01,2021/02/01,
5614,41,衛57709,0,2020/08/01,2021/02/01,
5615,42,善99782,0,2020/08/01,2021/02/01,
5616,43,遠15729,0,2020/08/01,2021/02/01,
5617,44,涵33051,0,2020/08/01,2021/02/01,
5618,45,文33113,0,2020/08/01,2021/02/01,
5619,46,賜50437,0,2020/08/01,2021/02/01,
5620,47,麟75090,0,2020/08/01,2021/02/01,
5621,48,滿98231,0,2020/08/01,2021/02/01,
5622,49,綸57482,0,2020/08/01,2021/02/01,
5623,50,諺43999,0,2020/08/01,2021/02/01,
5624,51,銘91789,0,2020/08/01,2021/02/01,
5625,52,享42721,0,2020/08/01,2021/02/01,
5626,53,仁06886,0,2020/08/01,2021/02/01,
5627,54,志73958,0,2020/08/01,2021/02/01,
5628,55,義09555,0,2020/08/01,2021/02/01,
5629,56,維15181,0,2020/08/01,2021/02/01,
5630,57,寶78036,0,2020/08/01,2021/02/01,
5631,58,能38777,0,2020/08/01,2021/02/01,
5632,59,煌86943,0,2020/08/01,2021/02/01,
5633,60,揚40231,0,2020/08/01,2021/02/01,
5634,61,穗47660,0,2020/08/01,2021/02/01, 
5635,62,鈊18953,0,2020/08/01,2021/02/01, 
5636,63,甄05632,0,2020/09/02,2021/03/02, 
5637,64,賓11339,0,2020/10/28,2021/04/28, 
5638,65,宇34087,0,2021/12/11,2022/06/11,
5639,66,貿51262,0,2022/08/16,2023/02/16,
5640,67,峰06741,0,2022/08/15,2023/02/15,
5641,68,智65975,0,2022/11/26,2023/05/26, 
5642,69,珊20911,0,2023/02/26,2023/08/26,
5643,1,儒49238,"2,000",2023/03/24,2023/09/24,
5644,2,君33056,0,2023/05/13,2023/11/13,
5645,3,萱60011,0,2023/09/13,2024/03/13,
5646,4,柔75061,0,2023/09/14,2024/03/14,
5647,5,薏46697,0,2019/05/01,2019/11/01, 
5648,6,男02968,0,2019/06/10,2019/12/10, 
5649,7,文71585,0,2019/06/14,2019/12/14, 
5650,8,錦16765,0,2019/07/23,2020/01/23, 
5651,9,呂17617,0,2019/09/14,2020/03/14, 
5652,10,婷51127,0,2019/10/11,2020/04/11, 
5653,11,真30556,0,2020/07/22,2021/01/22, 
5654,12,青24959,0,2020/08/01,2021/02/01,
5655,13,達11899,0,2020/08/01,2021/02/01,
5656,14,欽49003,0,2020/08/01,2021/02/01, 
5657,15,緯34316,0,2020/08/01,2021/02/01,
5658,16,玉73273,0,2020/08/01,2021/02/01,
5659,17,華34950,0,2020/08/01,2021/02/01,
5660,18,銘28652,0,2020/08/01,2021/02/01,
5661,19,婷56060,0,2020/08/01,2021/02/01,
5662,20,嫥73503,0,2020/08/01,2021/02/01,
5663,21,杰99452,0,2020/08/01,2021/02/01,
5664,22,年95733,0,2020/08/01,2021/02/01,
5665,23,廷43617,0,2020/08/01,2021/02/01,
5666,24,充37912,0,2020/08/01,2021/02/01,
5667,25,璇52475,0,2020/08/01,2021/02/01,
5668,26,宏46555,0,2020/08/01,2021/02/01,
5669,27,皓24821,0,2020/08/01,2021/02/01,
5670,28,慧97419,0,2020/08/01,2021/02/01,
5671,29,衡39683,0,2020/08/01,2021/02/01,
5672,30,勳09125,0,2020/08/01,2021/02/01,
5673,31,宏79020,0,2020/08/01,2021/02/01,
5674,32,佑46879,0,2020/08/01,2021/02/01,
5675,33,毅95355,0,2020/08/01,2021/02/01,
5676,34,如66533,0,2020/08/01,2021/02/01,
5677,35,甫66368,0,2020/08/01,2021/02/01,
5678,36,元34802,0,2020/08/01,2021/02/01,
5679,37,琳00825,0,2020/08/01,2021/02/01,
5680,38,鳴04312,0,2020/08/01,2021/02/01,
5681,39,傑32830,0,2020/08/01,2021/02/01,
5682,40,展90738,0,2020/08/01,2021/02/01,
5683,41,衛57709,0,2020/08/01,2021/02/01,
5684,42,善99782,0,2020/08/01,2021/02/01,
5685,43,遠15729,0,2020/08/01,2021/02/01,
5686,44,涵33051,0,2020/08/01,2021/02/01,
5687,45,文33113,0,2020/08/01,2021/02/01,
5688,46,賜50437,0,2020/08/01,2021/02/01,
5689,47,麟75090,0,2020/08/01,2021/02/01,
5690,48,滿98231,0,2020/08/01,2021/02/01,
5691,49,綸57482,0,2020/08/01,2021/02/01,
5692,50,諺43999,0,2020/08/01,2021/02/01,
5693,51,銘91789,0,2020/08/01,2021/02/01,
5694,52,享42721,0,2020/08/01,2021/02/01,
5695,53,仁06886,0,2020/08/01,2021/02/01,
5696,54,志73958,0,2020/08/01,2021/02/01,
5697,55,義09555,0,2020/08/01,2021/02/01,
5698,56,維15181,0,2020/08/01,2021/02/01,
5699,57,寶78036,0,2020/08/01,2021/02/01,
5700,58,能38777,0,2020/08/01,2021/02/01,
5701,59,煌86943,0,2020/08/01,2021/02/01,
5702,60,揚40231,0,2020/08/01,2021/02/01,
5703,61,穗47660,0,2020/08/01,2021/02/01, 
5704,62,鈊18953,0,2020/08/01,2021/02/01, 
5705,63,甄05632,0,2020/09/02,2021/03/02, 
5706,64,賓11339,0,2020/10/28,2021/04/28, 
5707,65,宇34087,0,2021/12/11,2022/06/11,
5708,66,貿51262,0,2022/08/16,2023/02/16,
5709,67,峰06741,0,2022/08/15,2023/02/15,
5710,68,智65975,0,2022/11/26,2023/05/26, 
5711,69,珊20911,0,2023/02/26,2023/08/26,
5712,1,儒49238,"1,300",2023/03/24,2023/09/24,
5713,2,君33056,0,2023/05/13,2023/11/13,
5714,3,萱60011,0,2023/09/13,2024/03/13,
5715,4,柔75061,0,2023/09/14,2024/03/14,
5716,5,薏46697,0,2019/05/01,2019/11/01, 
5717,6,男02968,0,2019/06/10,2019/12/10, 
5718,7,文71585,0,2019/06/14,2019/12/14, 
5719,8,錦16765,0,2019/07/23,2020/01/23, 
5720,9,呂17617,0,2019/09/14,2020/03/14, 
5721,10,婷51127,0,2019/10/11,2020/04/11, 
5722,11,真30556,0,2020/07/22,2021/01/22, 
5723,12,青24959,0,2020/08/01,2021/02/01,
5724,13,達11899,0,2020/08/01,2021/02/01,
5725,14,欽49003,0,2020/08/01,2021/02/01, 
5726,15,緯34316,0,2020/08/01,2021/02/01,
5727,16,玉73273,0,2020/08/01,2021/02/01,
5728,17,華34950,0,2020/08/01,2021/02/01,
5729,18,銘28652,0,2020/08/01,2021/02/01,
5730,19,婷56060,0,2020/08/01,2021/02/01,
5731,20,嫥73503,0,2020/08/01,2021/02/01,
5732,21,杰99452,0,2020/08/01,2021/02/01,
5733,22,年95733,0,2020/08/01,2021/02/01,
5734,23,廷43617,0,2020/08/01,2021/02/01,
5735,24,充37912,0,2020/08/01,2021/02/01,
5736,25,璇52475,0,2020/08/01,2021/02/01,
5737,26,宏46555,0,2020/08/01,2021/02/01,
5738,27,皓24821,0,2020/08/01,2021/02/01,
5739,28,慧97419,0,2020/08/01,2021/02/01,
5740,29,衡39683,0,2020/08/01,2021/02/01,
5741,30,勳09125,0,2020/08/01,2021/02/01,
5742,31,宏79020,0,2020/08/01,2021/02/01,
5743,32,佑46879,0,2020/08/01,2021/02/01,
5744,33,毅95355,0,2020/08/01,2021/02/01,
5745,34,如66533,0,2020/08/01,2021/02/01,
5746,35,甫66368,0,2020/08/01,2021/02/01,
5747,36,元34802,0,2020/08/01,2021/02/01,
5748,37,琳00825,0,2020/08/01,2021/02/01,
5749,38,鳴04312,0,2020/08/01,2021/02/01,
5750,39,傑32830,0,2020/08/01,2021/02/01,
5751,40,展90738,0,2020/08/01,2021/02/01,
5752,41,衛57709,0,2020/08/01,2021/02/01,
5753,42,善99782,0,2020/08/01,2021/02/01,
5754,43,遠15729,0,2020/08/01,2021/02/01,
5755,44,涵33051,0,2020/08/01,2021/02/01,
5756,45,文33113,0,2020/08/01,2021/02/01,
5757,46,賜50437,0,2020/08/01,2021/02/01,
5758,47,麟75090,0,2020/08/01,2021/02/01,
5759,48,滿98231,0,2020/08/01,2021/02/01,
5760,49,綸57482,0,2020/08/01,2021/02/01,
5761,50,諺43999,0,2020/08/01,2021/02/01,
5762,51,銘91789,0,2020/08/01,2021/02/01,
5763,52,享42721,0,2020/08/01,2021/02/01,
5764,53,仁06886,0,2020/08/01,2021/02/01,
5765,54,志73958,0,2020/08/01,2021/02/01,
5766,55,義09555,0,2020/08/01,2021/02/01,
5767,56,維15181,0,2020/08/01,2021/02/01,
5768,57,寶78036,0,2020/08/01,2021/02/01,
5769,58,能38777,0,2020/08/01,2021/02/01,
5770,59,煌86943,0,2020/08/01,2021/02/01,
5771,60,揚40231,0,2020/08/01,2021/02/01,
5772,61,穗47660,0,2020/08/01,2021/02/01, 
5773,62,鈊18953,0,2020/08/01,2021/02/01, 
5774,63,甄05632,0,2020/09/02,2021/03/02, 
5775,64,賓11339,0,2020/10/28,2021/04/28, 
5776,65,宇34087,0,2021/12/11,2022/06/11,
5777,66,貿51262,0,2022/08/16,2023/02/16,
5778,67,峰06741,0,2022/08/15,2023/02/15,
5779,68,智65975,0,2022/11/26,2023/05/26, 
5780,69,珊20911,0,2023/02/26,2023/08/26,
5781,1,儒49238,"4,000",2023/03/24,2023/09/24,
5782,2,君33056,0,2023/05/13,2023/11/13,
5783,3,萱60011,0,2023/09/13,2024/03/13,
5784,4,柔75061,0,2023/09/14,2024/03/14,
5785,5,薏46697,0,2019/05/01,2019/11/01, 
5786,6,男02968,0,2019/06/10,2019/12/10, 
5787,7,文71585,0,2019/06/14,2019/12/14, 
5788,8,錦16765,0,2019/07/23,2020/01/23, 
5789,9,呂17617,0,2019/09/14,2020/03/14, 
5790,10,婷51127,0,2019/10/11,2020/04/11, 
5791,11,真30556,0,2020/07/22,2021/01/22, 
5792,12,青24959,0,2020/08/01,2021/02/01,
5793,13,達11899,0,2020/08/01,2021/02/01,
5794,14,欽49003,0,2020/08/01,2021/02/01, 
5795,15,緯34316,0,2020/08/01,2021/02/01,
5796,16,玉73273,0,2020/08/01,2021/02/01,
5797,17,華34950,0,2020/08/01,2021/02/01,
5798,18,銘28652,0,2020/08/01,2021/02/01,
5799,19,婷56060,0,2020/08/01,2021/02/01,
5800,20,嫥73503,0,2020/08/01,2021/02/01,
5801,21,杰99452,0,2020/08/01,2021/02/01,
5802,22,年95733,0,2020/08/01,2021/02/01,
5803,23,廷43617,0,2020/08/01,2021/02/01,
5804,24,充37912,0,2020/08/01,2021/02/01,
5805,25,璇52475,0,2020/08/01,2021/02/01,
5806,26,宏46555,0,2020/08/01,2021/02/01,
5807,27,皓24821,0,2020/08/01,2021/02/01,
5808,28,慧97419,0,2020/08/01,2021/02/01,
5809,29,衡39683,0,2020/08/01,2021/02/01,
5810,30,勳09125,0,2020/08/01,2021/02/01,
5811,31,宏79020,0,2020/08/01,2021/02/01,
5812,32,佑46879,0,2020/08/01,2021/02/01,
5813,33,毅95355,0,2020/08/01,2021/02/01,
5814,34,如66533,0,2020/08/01,2021/02/01,
5815,35,甫66368,0,2020/08/01,2021/02/01,
5816,36,元34802,0,2020/08/01,2021/02/01,
5817,37,琳00825,0,2020/08/01,2021/02/01,
5818,38,鳴04312,0,2020/08/01,2021/02/01,
5819,39,傑32830,0,2020/08/01,2021/02/01,
5820,40,展90738,0,2020/08/01,2021/02/01,
5821,41,衛57709,0,2020/08/01,2021/02/01,
5822,42,善99782,0,2020/08/01,2021/02/01,
5823,43,遠15729,0,2020/08/01,2021/02/01,
5824,44,涵33051,0,2020/08/01,2021/02/01,
5825,45,文33113,0,2020/08/01,2021/02/01,
5826,46,賜50437,0,2020/08/01,2021/02/01,
5827,47,麟75090,0,2020/08/01,2021/02/01,
5828,48,滿98231,0,2020/08/01,2021/02/01,
5829,49,綸57482,0,2020/08/01,2021/02/01,
5830,50,諺43999,0,2020/08/01,2021/02/01,
5831,51,銘91789,0,2020/08/01,2021/02/01,
5832,52,享42721,0,2020/08/01,2021/02/01,
5833,53,仁06886,0,2020/08/01,2021/02/01,
5834,54,志73958,0,2020/08/01,2021/02/01,
5835,55,義09555,0,2020/08/01,2021/02/01,
5836,56,維15181,0,2020/08/01,2021/02/01,
5837,57,寶78036,0,2020/08/01,2021/02/01,
5838,58,能38777,0,2020/08/01,2021/02/01,
5839,59,煌86943,0,2020/08/01,2021/02/01,
5840,60,揚40231,0,2020/08/01,2021/02/01,
5841,61,穗47660,0,2020/08/01,2021/02/01, 
5842,62,鈊18953,0,2020/08/01,2021/02/01, 
5843,63,甄05632,0,2020/09/02,2021/03/02, 
5844,64,賓11339,0,2020/10/28,2021/04/28, 
5845,65,宇34087,0,2021/12/11,2022/06/11,
5846,66,貿51262,0,2022/08/16,2023/02/16,
5847,67,峰06741,0,2022/08/15,2023/02/15,
5848,68,智65975,0,2022/11/26,2023/05/26, 
5849,69,珊20911,0,2023/02/26,2023/08/26,
5850,1,儒49238,"2,700",2023/03/24,2023/09/24,
5851,2,賓11339,500,2020/10/28,2021/04/28, 
5852,3,宇34087,0,2021/12/11,2022/06/11,
5853,4,貿51262,0,2022/08/16,2023/02/16,
5854,5,峰06741,0,2022/08/15,2023/02/15,
5855,6,智65975,0,2022/11/26,2023/05/26, 
5856,7,珊20911,0,2023/02/26,2023/08/26,
5857,8,君33056,0,2023/05/13,2023/11/13,
5858,9,萱60011,0,2023/09/13,2024/03/13,
5859,10,柔75061,0,2023/09/14,2024/03/14,
5860,11,薏46697,0,2019/05/01,2019/11/01, 
5861,12,男02968,0,2019/06/10,2019/12/10, 
5862,13,文71585,0,2019/06/14,2019/12/14, 
5863,14,錦16765,0,2019/07/23,2020/01/23, 
5864,15,呂17617,0,2019/09/14,2020/03/14, 
5865,16,婷51127,0,2019/10/11,2020/04/11, 
5866,17,真30556,0,2020/07/22,2021/01/22, 
5867,18,青24959,0,2020/08/01,2021/02/01,
5868,19,達11899,0,2020/08/01,2021/02/01,
5869,20,欽49003,0,2020/08/01,2021/02/01, 
5870,21,緯34316,0,2020/08/01,2021/02/01,
5871,22,玉73273,0,2020/08/01,2021/02/01,
5872,23,華34950,0,2020/08/01,2021/02/01,
5873,24,銘28652,0,2020/08/01,2021/02/01,
5874,25,婷56060,0,2020/08/01,2021/02/01,
5875,26,嫥73503,0,2020/08/01,2021/02/01,
5876,27,杰99452,0,2020/08/01,2021/02/01,
5877,28,年95733,0,2020/08/01,2021/02/01,
5878,29,廷43617,0,2020/08/01,2021/02/01,
5879,30,充37912,0,2020/08/01,2021/02/01,
5880,31,璇52475,0,2020/08/01,2021/02/01,
5881,32,宏46555,0,2020/08/01,2021/02/01,
5882,33,皓24821,0,2020/08/01,2021/02/01,
5883,34,慧97419,0,2020/08/01,2021/02/01,
5884,35,衡39683,0,2020/08/01,2021/02/01,
5885,36,勳09125,0,2020/08/01,2021/02/01,
5886,37,宏79020,0,2020/08/01,2021/02/01,
5887,38,佑46879,0,2020/08/01,2021/02/01,
5888,39,毅95355,0,2020/08/01,2021/02/01,
5889,40,如66533,0,2020/08/01,2021/02/01,
5890,41,甫66368,0,2020/08/01,2021/02/01,
5891,42,元34802,0,2020/08/01,2021/02/01,
5892,43,琳00825,0,2020/08/01,2021/02/01,
5893,44,鳴04312,0,2020/08/01,2021/02/01,
5894,45,傑32830,0,2020/08/01,2021/02/01,
5895,46,展90738,0,2020/08/01,2021/02/01,
5896,47,衛57709,0,2020/08/01,2021/02/01,
5897,48,善99782,0,2020/08/01,2021/02/01,
5898,49,遠15729,0,2020/08/01,2021/02/01,
5899,50,涵33051,0,2020/08/01,2021/02/01,
5900,51,文33113,0,2020/08/01,2021/02/01,
5901,52,賜50437,0,2020/08/01,2021/02/01,
5902,53,麟75090,0,2020/08/01,2021/02/01,
5903,54,滿98231,0,2020/08/01,2021/02/01,
5904,55,綸57482,0,2020/08/01,2021/02/01,
5905,56,諺43999,0,2020/08/01,2021/02/01,
5906,57,銘91789,0,2020/08/01,2021/02/01,
5907,58,享42721,0,2020/08/01,2021/02/01,
5908,59,仁06886,0,2020/08/01,2021/02/01,
5909,60,志73958,0,2020/08/01,2021/02/01,
5910,61,義09555,0,2020/08/01,2021/02/01,
5911,62,維15181,0,2020/08/01,2021/02/01,
5912,63,寶78036,0,2020/08/01,2021/02/01,
5913,64,能38777,0,2020/08/01,2021/02/01,
5914,65,煌86943,0,2020/08/01,2021/02/01,
5915,66,揚40231,0,2020/08/01,2021/02/01,
5916,67,穗47660,0,2020/08/01,2021/02/01, 
5917,68,鈊18953,0,2020/08/01,2021/02/01, 
5918,69,甄05632,0,2020/09/02,2021/03/02, 
5919,1,儒49238,800,2023/03/24,2023/09/24,
5920,2,君33056,0,2023/05/13,2023/11/13,
5921,3,萱60011,0,2023/09/13,2024/03/13,
5922,4,柔75061,0,2023/09/14,2024/03/14,
5923,5,薏46697,0,2019/05/01,2019/11/01, 
5924,6,男02968,0,2019/06/10,2019/12/10, 
5925,7,文71585,0,2019/06/14,2019/12/14, 
5926,8,錦16765,0,2019/07/23,2020/01/23, 
5927,9,呂17617,0,2019/09/14,2020/03/14, 
5928,10,婷51127,0,2019/10/11,2020/04/11, 
5929,11,真30556,0,2020/07/22,2021/01/22, 
5930,12,青24959,0,2020/08/01,2021/02/01,
5931,13,達11899,0,2020/08/01,2021/02/01,
5932,14,欽49003,0,2020/08/01,2021/02/01, 
5933,15,緯34316,0,2020/08/01,2021/02/01,
5934,16,玉73273,0,2020/08/01,2021/02/01,
5935,17,華34950,0,2020/08/01,2021/02/01,
5936,18,銘28652,0,2020/08/01,2021/02/01,
5937,19,婷56060,0,2020/08/01,2021/02/01,
5938,20,嫥73503,0,2020/08/01,2021/02/01,
5939,21,杰99452,0,2020/08/01,2021/02/01,
5940,22,年95733,0,2020/08/01,2021/02/01,
5941,23,廷43617,0,2020/08/01,2021/02/01,
5942,24,充37912,0,2020/08/01,2021/02/01,
5943,25,璇52475,0,2020/08/01,2021/02/01,
5944,26,宏46555,0,2020/08/01,2021/02/01,
5945,27,皓24821,0,2020/08/01,2021/02/01,
5946,28,慧97419,0,2020/08/01,2021/02/01,
5947,29,衡39683,0,2020/08/01,2021/02/01,
5948,30,勳09125,0,2020/08/01,2021/02/01,
5949,31,宏79020,0,2020/08/01,2021/02/01,
5950,32,佑46879,0,2020/08/01,2021/02/01,
5951,33,毅95355,0,2020/08/01,2021/02/01,
5952,34,如66533,0,2020/08/01,2021/02/01,
5953,35,甫66368,0,2020/08/01,2021/02/01,
5954,36,元34802,0,2020/08/01,2021/02/01,
5955,37,琳00825,0,2020/08/01,2021/02/01,
5956,38,鳴04312,0,2020/08/01,2021/02/01,
5957,39,傑32830,0,2020/08/01,2021/02/01,
5958,40,展90738,0,2020/08/01,2021/02/01,
5959,41,衛57709,0,2020/08/01,2021/02/01,
5960,42,善99782,0,2020/08/01,2021/02/01,
5961,43,遠15729,0,2020/08/01,2021/02/01,
5962,44,涵33051,0,2020/08/01,2021/02/01,
5963,45,文33113,0,2020/08/01,2021/02/01,
5964,46,賜50437,0,2020/08/01,2021/02/01,
5965,47,麟75090,0,2020/08/01,2021/02/01,
5966,48,滿98231,0,2020/08/01,2021/02/01,
5967,49,綸57482,0,2020/08/01,2021/02/01,
5968,50,諺43999,0,2020/08/01,2021/02/01,
5969,51,銘91789,0,2020/08/01,2021/02/01,
5970,52,享42721,0,2020/08/01,2021/02/01,
5971,53,仁06886,0,2020/08/01,2021/02/01,
5972,54,志73958,0,2020/08/01,2021/02/01,
5973,55,義09555,0,2020/08/01,2021/02/01,
5974,56,維15181,0,2020/08/01,2021/02/01,
5975,57,寶78036,0,2020/08/01,2021/02/01,
5976,58,能38777,0,2020/08/01,2021/02/01,
5977,59,煌86943,0,2020/08/01,2021/02/01,
5978,60,揚40231,0,2020/08/01,2021/02/01,
5979,61,穗47660,0,2020/08/01,2021/02/01, 
5980,62,鈊18953,0,2020/08/01,2021/02/01, 
5981,63,甄05632,0,2020/09/02,2021/03/02, 
5982,64,賓11339,0,2020/10/28,2021/04/28, 
5983,65,宇34087,0,2021/12/11,2022/06/11,
5984,66,貿51262,0,2022/08/16,2023/02/16,
5985,67,峰06741,0,2022/08/15,2023/02/15,
5986,68,智65975,0,2022/11/26,2023/05/26, 
5987,69,珊20911,0,2023/02/26,2023/08/26,
5988,1,儒49238,500,2023/03/24,2023/09/24,
5989,2,君33056,0,2023/05/13,2023/11/13,
5990,3,萱60011,0,2023/09/13,2024/03/13,
5991,4,柔75061,0,2023/09/14,2024/03/14,
5992,5,薏46697,0,2019/05/01,2019/11/01, 
5993,6,男02968,0,2019/06/10,2019/12/10, 
5994,7,文71585,0,2019/06/14,2019/12/14, 
5995,8,錦16765,0,2019/07/23,2020/01/23, 
5996,9,呂17617,0,2019/09/14,2020/03/14, 
5997,10,婷51127,0,2019/10/11,2020/04/11, 
5998,11,真30556,0,2020/07/22,2021/01/22, 
5999,12,青24959,0,2020/08/01,2021/02/01,
6000,13,達11899,0,2020/08/01,2021/02/01,
6001,14,欽49003,0,2020/08/01,2021/02/01, 
6002,15,緯34316,0,2020/08/01,2021/02/01,
6003,16,玉73273,0,2020/08/01,2021/02/01,
6004,17,華34950,0,2020/08/01,2021/02/01,
6005,18,銘28652,0,2020/08/01,2021/02/01,
6006,19,婷56060,0,2020/08/01,2021/02/01,
